,alpha,beta,omega_ini,seuil_acc,user,cluster,id_user,nojour,tyrep,avecqui,repas,substitution,reponse,omega,epsilon
350,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,18,gouter,seul,"['eau de source', 'eau du robinet', 'eau minérale plate']","('eau du robinet', 'eau de source')",False,0.21000000000000002,0.780000000000002
351,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,18,gouter,seul,"['café', 'eau du robinet', 'sucre et assimilés']",(),False,0.15999999999999998,0.7635000000000016
352,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,18,gouter,seul,"['bière', 'eau minérale plate', 'fruits']",(),False,0.14999999999999997,0.7536000000000023
353,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,18,gouter,accompagne,"['autres boissons fraîches', 'pain', 'biscuits sucrés', 'fruits', 'sucre et assimilés']","('biscuits sucrés', 'viennoiserie')",False,0.12999999999999995,0.7396000000000011
354,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,18,gouter,seul,"['thé et infusions', 'eau de source', 'jus de fruits (purs et à base  de concentré)', 'crème fraîche', 'yaourts et assimilés', 'viennoiserie', 'fruits', 'sucre et assimilés']","('viennoiserie', 'fruits')",False,0.2,0.7764000000000015
355,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,18,diner,seul,"['eau de source', 'vin', 'sauces', 'légumes fruits', 'huile', 'compotes']",(),False,0.21000000000000002,0.780000000000002
356,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,18,diner,seul,"['eau du robinet', 'sodas et colas', 'pain', 'pommes de terre et apparentés', 'haricots verts et petits pois (légumes potagers)', 'légumes feuilles', 'jambons et charcuteries en pièces', 'fruits', 'confiserie', 'sucre et assimilés']","('confiserie', 'confiture et miel')",True,0.15999999999999998,0.7592000000000017
357,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,18,diner,accompagne,"['légumes feuilles', 'beurre', 'huile', 'saucisses, saucissons, andouilles et boudins', 'potages et soupes', 'fromages affinés', 'yaourts et assimilés', 'céréales aux fruits frais ou secs']","('beurre', 'huile')",False,0.14999999999999997,0.7492000000000023
358,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,18,diner,seul,"['café', 'cidre', 'eau du robinet', 'choux', 'beurre', 'sucre et assimilés']","('beurre', 'huile')",True,0.12999999999999995,0.7354000000000012
359,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,18,diner,accompagne,"['eau minérale plate', 'pommes de terre et apparentés', 'boeuf en pièces ou haché', 'potages et soupes', 'glaces']","('glaces', 'fruits')",True,0.2,0.7721000000000016
360,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,19,petit-dejeuner,accompagne,"['café', 'pain', 'lait en bouteille ou en brique', 'viennoiserie', 'confiture et miel', 'sucre et assimilés']","('sucre et assimilés', 'confiture et miel')",False,0.21000000000000002,0.7756000000000021
361,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,19,petit-dejeuner,seul,"['pain', 'beurre', 'margarine', 'lait en bouteille ou en brique', 'confiture et miel']",(),False,0.15999999999999998,0.7592000000000017
362,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,19,petit-dejeuner,accompagne,"['aliments destinés à une alimentation particulière', 'café', 'eau minérale plate', 'pain', 'biscuits sucrés', 'confiture et miel']","('biscuits sucrés', 'fruits')",True,0.14999999999999997,0.7448000000000023
363,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,19,petit-dejeuner,seul,"['beurre', 'huile']","('beurre', 'margarine')",False,0.12999999999999995,0.7312000000000012
364,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,19,petit-dejeuner,accompagne,"['aliments destinés à une alimentation particulière', 'café']","('café', 'thé et infusions')",False,0.2,0.7678000000000016
365,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,19,dejeuner,seul,"['eau minérale gazeuse', 'eau minérale plate', 'pain', 'pâtes alimentaires', 'légumes fruits', 'huile', 'boeuf en pièces ou haché']",(),False,0.21000000000000002,0.7756000000000021
366,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,19,dejeuner,seul,"['eau du robinet', 'pain', 'huile', 'fromages affinés', 'fruits']",(),False,0.15999999999999998,0.7592000000000017
367,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,19,dejeuner,accompagne,"['pommes de terre et apparentés', 'beurre']","('beurre', 'huile')",False,0.14999999999999997,0.7404000000000024
368,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,19,dejeuner,accompagne,"['café', 'sauces', 'pain', 'légumes feuilles', 'porc', 'produits dérivés des poissons', 'fromage blanc et petits suisses', 'gâteaux']","('gâteaux', 'fruits')",True,0.12999999999999995,0.7270000000000012
369,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,19,dejeuner,accompagne,"['eau minérale plate', 'vin', 'huile', 'sandwichs baguette', 'fromages affinés', 'sucre et assimilés']","('fromages affinés', 'yaourts et assimilés')",False,0.2,0.7635000000000016
370,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,19,gouter,accompagne,"['café', 'eau minérale plate']","('café', 'thé et infusions')",True,0.21000000000000002,0.7712000000000021
371,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,19,gouter,seul,"['café', 'eau du robinet', 'fruits']","('café', 'cacao, poudres et boissons cacaotées')",False,0.15999999999999998,0.7549000000000017
372,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,19,gouter,seul,['lait en bouteille ou en brique'],(),False,0.14999999999999997,0.7404000000000024
373,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,19,gouter,seul,"['eau minérale gazeuse', 'eau du robinet', 'oléagineux et graines']",(),False,0.12999999999999995,0.7270000000000012
374,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,19,gouter,accompagne,['sucre et assimilés'],(),False,0.2,0.7635000000000016
375,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,19,diner,seul,"['thé et infusions', 'eau de source', 'sel et épices', 'légumes fruits', 'potages et soupes', 'fromages affinés']","('sel et épices', 'herbes aromatiques')",True,0.21000000000000002,0.7668000000000021
376,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,19,diner,seul,"['eau du robinet', 'herbes aromatiques', 'pain', 'riz', 'légumes feuilles', 'jambons et charcuteries en pièces', 'beignets, crêpes et gaufres']","('beignets, crêpes et gaufres', 'fruits')",True,0.15999999999999998,0.7506000000000017
377,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,19,diner,accompagne,"['vin', 'blé', 'beurre', 'boeuf en pièces ou haché', 'potages et soupes', 'fromages affinés']","('beurre', 'huile')",False,0.14999999999999997,0.7360000000000024
378,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,19,diner,seul,"['café', 'eau du robinet', 'choux', 'huile', 'yaourts et assimilés']",(),False,0.12999999999999995,0.7270000000000012
379,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,19,diner,accompagne,"['sauces', 'pain', 'margarine', 'yaourts et assimilés']","('margarine', 'huile')",True,0.2,0.7592000000000017
380,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,20,petit-dejeuner,accompagne,"['pain', 'confiture et miel']",(),False,0.21000000000000002,0.7668000000000021
381,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,20,petit-dejeuner,accompagne,"['aliments destinés à une alimentation particulière', 'café', 'beurre', 'fruits', 'confiture et miel', 'sucre et assimilés']","('beurre', 'margarine')",False,0.15999999999999998,0.7463000000000017
382,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,20,petit-dejeuner,accompagne,"['café', 'beurre', 'fromage blanc et petits suisses', 'yaourts et assimilés', 'fruits', 'confiture et miel']","('beurre', 'huile')",False,0.14999999999999997,0.7316000000000025
383,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,20,petit-dejeuner,seul,"['café', 'jus de fruits (purs et à base  de concentré)', 'lait en bouteille ou en brique', 'sucre et assimilés']","('sucre et assimilés', 'confiture et miel')",False,0.12999999999999995,0.7228000000000012
384,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,20,petit-dejeuner,seul,"['yaourts et assimilés', 'sucre et assimilés']","('sucre et assimilés', 'confiture et miel')",False,0.2,0.7549000000000017
385,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,20,dejeuner,accompagne,"['café', ""condiments d'assaisonnement"", 'pain', 'haricots verts et petits pois (légumes potagers)', 'mélanges de légumes, légumes préparés et autres légumes', 'huile', 'saucisses, saucissons, andouilles et boudins', 'veau', 'volailles et lapins', 'plats à base de pâtes ou de pommes de terre']","('saucisses, saucissons, andouilles et boudins', 'oeufs et dérivés')",False,0.21000000000000002,0.7624000000000022
386,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,20,dejeuner,accompagne,"['eau du robinet', 'eau minérale plate', 'légumes racines, tubercules ou bulbes', 'huile', 'fruits secs et châtaignes', 'légumes secs', 'fromages frais non affinés', 'fruits']","('fruits secs et châtaignes', 'légumes secs')",True,0.15999999999999998,0.7420000000000018
387,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,20,dejeuner,accompagne,"['eau de source', 'eau du robinet', ""condiments d'accompagnement"", 'sauces', 'margarine']","('margarine', 'huile')",True,0.14999999999999997,0.7272000000000025
388,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,20,dejeuner,accompagne,"['eau de source', 'pain', 'beurre']","('beurre', 'margarine')",True,0.12999999999999995,0.7186000000000012
389,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,20,dejeuner,seul,"['pommes de terre et apparentés', 'boeuf en pièces ou haché', 'mollusques et coquillage', 'fromages affinés', 'sucre et assimilés']","('fromages affinés', 'fromage blanc et petits suisses')",False,0.2,0.7506000000000017
390,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,20,gouter,accompagne,"['lait en bouteille ou en brique', 'beignets, crêpes et gaufres', 'sucre et assimilés']","('beignets, crêpes et gaufres', 'fruits')",True,0.21000000000000002,0.7580000000000022
391,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,20,gouter,accompagne,"['café', 'eau de source', 'eau du robinet', 'sucre et assimilés']",(),False,0.15999999999999998,0.7420000000000018
392,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,20,gouter,accompagne,"['eau minérale plate', 'eau du robinet', 'fruits', 'sucre et assimilés']",(),False,0.14999999999999997,0.7272000000000025
393,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,20,gouter,seul,"['café', 'eau du robinet', 'pain', 'biscuits sucrés']","('biscuits sucrés', 'fruits')",False,0.12999999999999995,0.7144000000000013
394,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,20,gouter,accompagne,"['thé et infusions', 'sucre et assimilés']",(),False,0.2,0.7506000000000017
395,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,20,diner,seul,"['eau minérale plate', 'sauces', 'légumes fruits', 'légumes racines, tubercules ou bulbes', 'oléagineux et graines', 'pâtés, terrines, rillettes et foie gras']","('pâtés, terrines, rillettes et foie gras', 'poissons de mer')",True,0.21000000000000002,0.7536000000000023
396,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,20,diner,accompagne,"['quiches et tartes salées', 'fromages affinés', 'yaourts et assimilés', 'sucre et assimilés']","('fromages affinés', 'yaourts et assimilés')",True,0.15999999999999998,0.7377000000000018
397,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,20,diner,accompagne,"['vin', 'margarine', 'agneau', 'poissons de mer', 'yaourts et assimilés', 'pâtisseries et tartes']","('margarine', 'huile')",True,0.14999999999999997,0.7228000000000026
398,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,20,diner,accompagne,"['cocktails et mélanges', 'sauces', 'biscottes et panification sèche', 'légumes fruits', 'oléagineux et graines', 'potages et soupes']",(),False,0.12999999999999995,0.7144000000000013
399,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,20,diner,accompagne,"['eau du robinet', 'sauces', 'haricots verts et petits pois (légumes potagers)', 'yaourts et assimilés']",(),False,0.2,0.7506000000000017
400,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,21,petit-dejeuner,accompagne,"['café', 'margarine', 'fromage blanc et petits suisses', 'yaourts et assimilés', 'confiture et miel', 'sucre et assimilés']",(),False,0.21000000000000002,0.7536000000000023
401,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,21,petit-dejeuner,seul,"['chicorée et poudre maltée', 'thé et infusions', 'viennoiserie']","('viennoiserie', 'fruits')",False,0.15999999999999998,0.7334000000000018
402,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,21,petit-dejeuner,seul,"['café', 'pain', 'yaourts et assimilés', 'confiture et miel']",(),False,0.14999999999999997,0.7228000000000026
403,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,21,petit-dejeuner,seul,"['jus de fruits (purs et à base  de concentré)', 'lait en bouteille ou en brique']","('jus de fruits (purs et à base  de concentré)', 'eau du robinet')",False,0.12999999999999995,0.7102000000000013
404,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,21,petit-dejeuner,seul,"['margarine', 'jambons et charcuteries en pièces', 'fromages affinés', 'lait en bouteille ou en brique', 'fruits']","('fromages affinés', 'lait en bouteille ou en brique')",True,0.2,0.7463000000000017
405,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,21,dejeuner,seul,"['café', ""condiments d'assaisonnement"", 'légumes racines, tubercules ou bulbes', 'saucisses, saucissons, andouilles et boudins', 'plats à base de pâtes ou de pommes de terre', 'fromage blanc et petits suisses', 'fromages affinés', 'yaourts et assimilés', 'compotes']","('saucisses, saucissons, andouilles et boudins', 'autres poissons ou poissons sans précision')",False,0.21000000000000002,0.7492000000000023
406,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,21,dejeuner,accompagne,"['eau du robinet', ""condiments d'accompagnement"", 'pain', 'légumes racines, tubercules ou bulbes', 'crustacés', 'veau']","(""condiments d'accompagnement"", 'herbes aromatiques')",True,0.15999999999999998,0.7291000000000019
407,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,21,dejeuner,accompagne,"['vin', 'beurre', 'huile', 'plats à base de pâtes ou de pommes de terre', 'fromages affinés', 'confiserie']","('beurre', 'huile')",False,0.14999999999999997,0.7184000000000026
408,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,21,dejeuner,accompagne,"['sauces', 'huile', 'porc', 'produits dérivés des poissons', 'plats à base de légumes', 'sucre et assimilés']","('sucre et assimilés', 'confiture et miel')",False,0.12999999999999995,0.7060000000000013
409,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,21,dejeuner,accompagne,"['eau minérale plate', 'sauces', 'margarine', 'fromage blanc et petits suisses', 'fromages affinés', 'yaourts et assimilés']","('fromages affinés', 'yaourts et assimilés')",False,0.2,0.7420000000000018
410,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,21,gouter,seul,"['café', 'eau minérale plate', 'sucre et assimilés']",(),False,0.21000000000000002,0.7492000000000023
411,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,21,gouter,accompagne,"['fruits', 'confiture et miel']",(),False,0.15999999999999998,0.7291000000000019
412,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B502A488>,6,9,21,gouter,accompagne,"['eau minérale plate', 'fruits']",(),False,0.14999999999999997,0.7184000000000026
413,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B454E208>,7,10,21,gouter,seul,['eau du robinet'],(),False,0.12999999999999995,0.7060000000000013
414,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3250A48>,1,11,21,gouter,accompagne,"['thé et infusions', 'eau de source', 'eau du robinet', 'lait en bouteille ou en brique']","('thé et infusions', 'café')",True,0.2,0.7377000000000018
415,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B478B9C8>,8,7,21,diner,accompagne,"['eau de source', 'eau minérale plate', 'pain', 'légumes feuilles', 'huile', 'crème fraîche', 'fruits']","('crème fraîche', 'lait en bouteille ou en brique')",False,0.21000000000000002,0.7448000000000023
416,1.15,1.075,0.2,0.8,<__main__.VirtualUser object at 0x00000283B5016C88>,3,8,21,diner,seul,"['sauces', 'pommes de terre et apparentés', 'légumes feuilles', 'boeuf en pièces ou haché', 'poissons de mer', 'beignets, crêpes et bouchées à la reine', 'compotes', 'fruits']","('sauces', 'herbes aromatiques')",False,0.15999999999999998,0.7248000000000019
